date,latitude,longitude,area_tagged,sex,maturity,deployid
2012-09-21,-45.44311111111111,21.963,Gansbaai,F,Sub_adult,Cyndi
2012-09-22,-44.569500000000005,23.241833333333332,Gansbaai,F,Sub_adult,Cyndi
2012-09-23,-43.20933333333333,23.764,Gansbaai,F,Sub_adult,Cyndi
2012-09-24,-42.2569,24.2531,Gansbaai,F,Sub_adult,Cyndi
2012-09-25,-41.80525,25.23975,Gansbaai,F,Sub_adult,Cyndi
2012-09-26,-41.5868,26.482400000000002,Gansbaai,F,Sub_adult,Cyndi
2012-09-27,-41.585125,27.278,Gansbaai,F,Sub_adult,Cyndi
2012-09-28,-41.221777777777774,28.388777777777776,Gansbaai,F,Sub_adult,Cyndi
2012-09-29,-41.00666666666667,28.854833333333332,Gansbaai,F,Sub_adult,Cyndi
2012-09-30,-41.1315,30.105375,Gansbaai,F,Sub_adult,Cyndi
2012-10-01,-41.873999999999995,31.004,Gansbaai,F,Sub_adult,Cyndi
2012-10-02,-42.9419,31.9634,Gansbaai,F,Sub_adult,Cyndi
2012-10-03,-43.83572727272727,32.50445454545454,Gansbaai,F,Sub_adult,Cyndi
2012-10-04,-44.85541666666666,33.02733333333333,Gansbaai,F,Sub_adult,Cyndi
2012-10-05,-45.440416666666664,33.923833333333334,Gansbaai,F,Sub_adult,Cyndi
2012-10-06,-45.33223076923077,35.27753846153846,Gansbaai,F,Sub_adult,Cyndi
2012-10-07,-44.576249999999995,36.19825,Gansbaai,F,Sub_adult,Cyndi
2012-10-08,-43.449466666666666,36.85753333333333,Gansbaai,F,Sub_adult,Cyndi
2012-10-09,-42.778769230769235,37.406615384615385,Gansbaai,F,Sub_adult,Cyndi
2012-10-10,-42.499583333333334,38.48758333333333,Gansbaai,F,Sub_adult,Cyndi
2012-10-11,-42.26125,40.220666666666666,Gansbaai,F,Sub_adult,Cyndi
2012-10-12,-41.68685714285714,41.06442857142857,Gansbaai,F,Sub_adult,Cyndi
2012-10-13,-41.4094,41.6398,Gansbaai,F,Sub_adult,Cyndi
2012-10-14,-41.12016666666667,41.759,Gansbaai,F,Sub_adult,Cyndi
2012-10-16,-38.8454,42.9414,Gansbaai,F,Sub_adult,Cyndi
2012-10-17,-38.12325,43.21925,Gansbaai,F,Sub_adult,Cyndi
2012-10-18,-37.2405,43.283500000000004,Gansbaai,F,Sub_adult,Cyndi
2012-10-19,-36.817166666666665,43.268499999999996,Gansbaai,F,Sub_adult,Cyndi
2012-10-20,-36.1965,43.34383333333333,Gansbaai,F,Sub_adult,Cyndi
2012-10-21,-35.513666666666666,43.319500000000005,Gansbaai,F,Sub_adult,Cyndi
2012-10-22,-34.351333333333336,43.94416666666666,Gansbaai,F,Sub_adult,Cyndi
2012-10-23,-33.72025,44.39125,Gansbaai,F,Sub_adult,Cyndi
2012-10-24,-32.97288888888889,44.84755555555555,Gansbaai,F,Sub_adult,Cyndi
2012-10-25,-32.1672,45.5326,Gansbaai,F,Sub_adult,Cyndi
2012-10-26,-31.325,46.17133333333334,Gansbaai,F,Sub_adult,Cyndi
2012-10-27,-30.2,46.784,Gansbaai,F,Sub_adult,Cyndi
2012-10-28,-29.464555555555553,47.52511111111111,Gansbaai,F,Sub_adult,Cyndi
2012-10-29,-28.731428571428573,48.141571428571424,Gansbaai,F,Sub_adult,Cyndi
2012-10-30,-28.176285714285715,48.776714285714284,Gansbaai,F,Sub_adult,Cyndi
2012-10-31,-27.563666666666666,49.48,Gansbaai,F,Sub_adult,Cyndi
2012-11-01,-27.47775,50.234625,Gansbaai,F,Sub_adult,Cyndi
2012-11-02,-27.39242857142857,50.59257142857143,Gansbaai,F,Sub_adult,Cyndi
2012-11-03,-27.154857142857143,51.136,Gansbaai,F,Sub_adult,Cyndi
2012-11-04,-26.7192,52.427,Gansbaai,F,Sub_adult,Cyndi
2012-11-05,-26.342714285714287,53.339,Gansbaai,F,Sub_adult,Cyndi
2012-11-06,-25.869999999999997,54.237199999999994,Gansbaai,F,Sub_adult,Cyndi
2012-11-07,-25.632,54.453,Gansbaai,F,Sub_adult,Cyndi
2012-11-08,-25.3694,55.199,Gansbaai,F,Sub_adult,Cyndi
2012-11-09,-25.2,55.8185,Gansbaai,F,Sub_adult,Cyndi
2012-11-10,-24.94066666666667,56.524499999999996,Gansbaai,F,Sub_adult,Cyndi
2012-11-11,-24.599285714285713,57.36457142857143,Gansbaai,F,Sub_adult,Cyndi
2012-11-12,-24.3268,58.1004,Gansbaai,F,Sub_adult,Cyndi
2012-11-13,-24.0295,58.7225,Gansbaai,F,Sub_adult,Cyndi
2012-11-14,-23.4938,59.4976,Gansbaai,F,Sub_adult,Cyndi
2012-11-15,-23.0262,59.9532,Gansbaai,F,Sub_adult,Cyndi
2012-11-16,-22.622833333333332,60.38966666666667,Gansbaai,F,Sub_adult,Cyndi
2012-11-17,-21.918,60.8772,Gansbaai,F,Sub_adult,Cyndi
2012-11-18,-21.186799999999998,60.8942,Gansbaai,F,Sub_adult,Cyndi
2012-11-19,-20.5194,61.286199999999994,Gansbaai,F,Sub_adult,Cyndi
2012-11-20,-19.5355,61.554,Gansbaai,F,Sub_adult,Cyndi
2012-11-21,-19.283,61.467,Gansbaai,F,Sub_adult,Cyndi
2012-11-22,-18.37525,61.629,Gansbaai,F,Sub_adult,Cyndi
2012-11-23,-17.595,61.4095,Gansbaai,F,Sub_adult,Cyndi
2012-11-24,-16.7046,61.33720000000001,Gansbaai,F,Sub_adult,Cyndi
2012-11-25,-16.3214,61.12480000000001,Gansbaai,F,Sub_adult,Cyndi
2012-11-26,-15.9165,61.2025,Gansbaai,F,Sub_adult,Cyndi
2012-11-27,-15.643714285714285,60.86671428571429,Gansbaai,F,Sub_adult,Cyndi
2012-11-28,-15.464833333333333,60.74333333333334,Gansbaai,F,Sub_adult,Cyndi
2012-11-29,-15.512666666666666,60.77733333333333,Gansbaai,F,Sub_adult,Cyndi
2012-11-30,-15.401599999999998,60.9422,Gansbaai,F,Sub_adult,Cyndi
2012-12-01,-15.343666666666666,60.98933333333333,Gansbaai,F,Sub_adult,Cyndi
2012-12-02,-15.5465,61.26375,Gansbaai,F,Sub_adult,Cyndi
2012-12-03,-15.414000000000001,61.20975,Gansbaai,F,Sub_adult,Cyndi
2012-12-04,-15.479,60.776,Gansbaai,F,Sub_adult,Cyndi
2012-12-05,-15.469142857142856,60.633857142857146,Gansbaai,F,Sub_adult,Cyndi
2012-12-06,-15.491,60.681,Gansbaai,F,Sub_adult,Cyndi
2012-12-07,-15.599333333333334,60.677,Gansbaai,F,Sub_adult,Cyndi
2012-12-08,-15.632,60.646,Gansbaai,F,Sub_adult,Cyndi
2012-12-09,-15.501249999999999,60.77075,Gansbaai,F,Sub_adult,Cyndi
2012-12-10,-15.484,60.76533333333333,Gansbaai,F,Sub_adult,Cyndi
2012-12-11,-15.341333333333333,61.01,Gansbaai,F,Sub_adult,Cyndi
2012-12-12,-15.324333333333334,61.151666666666664,Gansbaai,F,Sub_adult,Cyndi
2012-12-13,-15.426666666666668,61.41116666666667,Gansbaai,F,Sub_adult,Cyndi
2012-12-14,-15.493,61.318999999999996,Gansbaai,F,Sub_adult,Cyndi
2012-12-15,-15.7272,61.2324,Gansbaai,F,Sub_adult,Cyndi
2012-12-16,-15.795166666666667,60.992,Gansbaai,F,Sub_adult,Cyndi
2012-12-17,-15.57,60.601,Gansbaai,F,Sub_adult,Cyndi
2012-12-19,-16.08,60.698,Gansbaai,F,Sub_adult,Cyndi
2012-12-22,-15.6875,60.544,Gansbaai,F,Sub_adult,Cyndi
2012-12-23,-15.431,60.056,Gansbaai,F,Sub_adult,Cyndi
2012-12-24,-15.10825,59.76875,Gansbaai,F,Sub_adult,Cyndi
2013-01-04,-18.424500000000002,56.168499999999995,Gansbaai,F,Sub_adult,Cyndi
2013-01-06,-18.906,54.388,Gansbaai,F,Sub_adult,Cyndi
2013-01-10,-19.7335,52.311,Gansbaai,F,Sub_adult,Cyndi
2013-01-11,-20.060000000000002,52.418,Gansbaai,F,Sub_adult,Cyndi
2013-01-12,-20.705,51.919,Gansbaai,F,Sub_adult,Cyndi
2013-01-21,-24.047,50.828,Gansbaai,F,Sub_adult,Cyndi
2013-01-29,-27.76,44.379,Gansbaai,F,Sub_adult,Cyndi
2013-02-02,-29.211,42.586,Gansbaai,F,Sub_adult,Cyndi
2013-02-03,-28.717166666666667,41.969166666666666,Gansbaai,F,Sub_adult,Cyndi
2013-02-04,-27.842,41.275666666666666,Gansbaai,F,Sub_adult,Cyndi
2013-02-05,-27.395333333333337,40.784,Gansbaai,F,Sub_adult,Cyndi
2013-02-06,-26.799,39.777,Gansbaai,F,Sub_adult,Cyndi
2013-02-08,-25.4925,38.504,Gansbaai,F,Sub_adult,Cyndi
2013-02-09,-25.246499999999997,38.2535,Gansbaai,F,Sub_adult,Cyndi
2013-02-11,-24.258499999999998,36.515,Gansbaai,F,Sub_adult,Cyndi
2013-02-12,-24.108,36.391,Gansbaai,F,Sub_adult,Cyndi
2013-02-13,-23.94366666666667,35.647999999999996,Gansbaai,F,Sub_adult,Cyndi
2013-02-16,-23.5335,35.866,Gansbaai,F,Sub_adult,Cyndi
2013-02-17,-23.329,35.713499999999996,Gansbaai,F,Sub_adult,Cyndi
2013-02-19,-22.749499999999998,35.7115,Gansbaai,F,Sub_adult,Cyndi
2013-02-21,-22.102,35.7,Gansbaai,F,Sub_adult,Cyndi
2013-02-24,-21.174,35.321,Gansbaai,F,Sub_adult,Cyndi
2013-02-25,-20.799,35.913,Gansbaai,F,Sub_adult,Cyndi
2013-02-26,-20.612,35.886,Gansbaai,F,Sub_adult,Cyndi
2013-03-02,-19.5855,36.671,Gansbaai,F,Sub_adult,Cyndi
2013-03-07,-19.396,36.884,Gansbaai,F,Sub_adult,Cyndi
2013-03-15,-18.298,36.932,Gansbaai,F,Sub_adult,Cyndi
2013-03-16,-18.6175,37.3065,Gansbaai,F,Sub_adult,Cyndi
2013-03-21,-19.737,36.636,Gansbaai,F,Sub_adult,Cyndi
2013-03-23,-20.0835,36.320499999999996,Gansbaai,F,Sub_adult,Cyndi
2013-03-24,-20.328666666666667,36.055,Gansbaai,F,Sub_adult,Cyndi
2013-03-29,-21.64833333333333,35.5155,Gansbaai,F,Sub_adult,Cyndi
2013-03-31,-21.9195,35.6695,Gansbaai,F,Sub_adult,Cyndi
2013-04-01,-21.813666666666666,35.57366666666667,Gansbaai,F,Sub_adult,Cyndi
2013-04-02,-22.1475,35.542500000000004,Gansbaai,F,Sub_adult,Cyndi
2013-04-03,-22.41,35.766333333333336,Gansbaai,F,Sub_adult,Cyndi
2013-04-04,-22.6295,35.832499999999996,Gansbaai,F,Sub_adult,Cyndi
2013-04-05,-22.5186,35.7472,Gansbaai,F,Sub_adult,Cyndi
2013-04-08,-22.165333333333336,35.63833333333333,Gansbaai,F,Sub_adult,Cyndi
2013-04-09,-22.177500000000002,35.6395,Gansbaai,F,Sub_adult,Cyndi
2013-04-10,-21.925,35.579,Gansbaai,F,Sub_adult,Cyndi
2013-04-14,-23.095,35.707,Gansbaai,F,Sub_adult,Cyndi
2013-04-15,-23.357,35.911,Gansbaai,F,Sub_adult,Cyndi
2013-04-16,-24.0965,35.5745,Gansbaai,F,Sub_adult,Cyndi
2013-04-17,-24.5865,35.4525,Gansbaai,F,Sub_adult,Cyndi
2013-04-18,-24.9115,35.275,Gansbaai,F,Sub_adult,Cyndi
2013-04-19,-25.702,34.6375,Gansbaai,F,Sub_adult,Cyndi
2013-04-20,-25.930500000000002,34.129000000000005,Gansbaai,F,Sub_adult,Cyndi
2013-04-21,-26.106,33.665,Gansbaai,F,Sub_adult,Cyndi
2013-04-25,-28.844,32.207499999999996,Gansbaai,F,Sub_adult,Cyndi
2013-04-26,-29.447499999999998,32.037,Gansbaai,F,Sub_adult,Cyndi
2013-04-27,-29.842166666666667,31.203833333333332,Gansbaai,F,Sub_adult,Cyndi
2013-04-28,-30.250999999999998,30.668999999999997,Gansbaai,F,Sub_adult,Cyndi
2013-04-30,-31.32,29.78,Gansbaai,F,Sub_adult,Cyndi
2013-05-01,-31.513333333333335,29.883333333333336,Gansbaai,F,Sub_adult,Cyndi
2013-05-02,-31.951999999999998,29.4018,Gansbaai,F,Sub_adult,Cyndi
2013-05-03,-32.167,29.235599999999998,Gansbaai,F,Sub_adult,Cyndi
2013-05-04,-32.32566666666667,28.977666666666664,Gansbaai,F,Sub_adult,Cyndi
2013-05-05,-32.395875000000004,29.085,Gansbaai,F,Sub_adult,Cyndi
2013-05-06,-32.56925,28.586,Gansbaai,F,Sub_adult,Cyndi
2013-05-07,-32.81372727272728,28.32872727272727,Gansbaai,F,Sub_adult,Cyndi
2013-05-08,-32.537,28.6615,Gansbaai,F,Sub_adult,Cyndi
2013-05-09,-32.07925,29.216,Gansbaai,F,Sub_adult,Cyndi
2013-05-10,-31.92088888888889,29.332444444444448,Gansbaai,F,Sub_adult,Cyndi
2013-05-14,-31.419,29.933,Gansbaai,F,Sub_adult,Cyndi
2013-05-16,-31.474,29.85,Gansbaai,F,Sub_adult,Cyndi
2013-05-18,-31.379,29.951500000000003,Gansbaai,F,Sub_adult,Cyndi
2013-05-22,-31.3575,29.950499999999998,Gansbaai,F,Sub_adult,Cyndi
2013-05-23,-31.45,29.851,Gansbaai,F,Sub_adult,Cyndi
2013-05-24,-31.350333333333335,29.975666666666665,Gansbaai,F,Sub_adult,Cyndi
2013-05-25,-31.372,29.9435,Gansbaai,F,Sub_adult,Cyndi
2013-05-26,-31.3562,30.005399999999998,Gansbaai,F,Sub_adult,Cyndi
2013-05-27,-31.38411111111111,29.888999999999996,Gansbaai,F,Sub_adult,Cyndi
2013-05-28,-31.4425,29.932,Gansbaai,F,Sub_adult,Cyndi
2013-05-29,-31.601,29.737,Gansbaai,F,Sub_adult,Cyndi
2013-05-30,-32.3935,29.03475,Gansbaai,F,Sub_adult,Cyndi
2013-05-31,-32.55166666666667,28.807333333333332,Gansbaai,F,Sub_adult,Cyndi
2013-06-01,-33.0166,28.1349,Gansbaai,F,Sub_adult,Cyndi
2013-06-02,-33.48425,27.261499999999998,Gansbaai,F,Sub_adult,Cyndi
2013-06-03,-33.6402,27.0774,Gansbaai,F,Sub_adult,Cyndi
2013-06-04,-33.815,26.731,Gansbaai,F,Sub_adult,Cyndi
2013-06-05,-33.614999999999995,26.774,Gansbaai,F,Sub_adult,Cyndi
2013-06-07,-33.90385714285714,26.190285714285714,Gansbaai,F,Sub_adult,Cyndi
2013-06-08,-33.951,25.8585,Gansbaai,F,Sub_adult,Cyndi
2013-06-09,-34.0558,25.624599999999997,Gansbaai,F,Sub_adult,Cyndi
2013-06-10,-34.1422,24.976,Gansbaai,F,Sub_adult,Cyndi
2013-06-11,-34.22175,24.272,Gansbaai,F,Sub_adult,Cyndi
2013-06-12,-34.11327272727272,23.82409090909091,Gansbaai,F,Sub_adult,Cyndi
2013-06-13,-34.434384615384616,23.354,Gansbaai,F,Sub_adult,Cyndi
2013-06-14,-34.78916666666667,23.00583333333333,Gansbaai,F,Sub_adult,Cyndi
2013-06-15,-34.748384615384616,22.79553846153846,Gansbaai,F,Sub_adult,Cyndi
2013-06-16,-34.536,23.13909090909091,Gansbaai,F,Sub_adult,Cyndi
2013-06-17,-34.179,23.138,Gansbaai,F,Sub_adult,Cyndi
2013-06-18,-34.183,23.1515,Gansbaai,F,Sub_adult,Cyndi
2013-06-19,-34.3651,23.2113,Gansbaai,F,Sub_adult,Cyndi
2013-06-21,-34.41566666666667,23.055666666666667,Gansbaai,F,Sub_adult,Cyndi
2013-06-22,-34.43266666666667,22.881666666666664,Gansbaai,F,Sub_adult,Cyndi
2013-06-24,-34.19,23.377,Gansbaai,F,Sub_adult,Cyndi
2013-06-25,-34.33222222222222,23.942888888888888,Gansbaai,F,Sub_adult,Cyndi
2013-06-26,-34.16975,24.248125,Gansbaai,F,Sub_adult,Cyndi
2013-06-27,-34.2636,24.6632,Gansbaai,F,Sub_adult,Cyndi
2013-06-28,-34.741166666666665,24.781166666666667,Gansbaai,F,Sub_adult,Cyndi
2013-07-13,-31.505000000000003,31.9135,Gansbaai,F,Sub_adult,Cyndi
2013-07-28,-30.706000000000003,30.3965,Gansbaai,F,Sub_adult,Cyndi
2013-07-30,-29.872666666666664,31.090999999999998,Gansbaai,F,Sub_adult,Cyndi
2013-07-31,-29.783,31.165,Gansbaai,F,Sub_adult,Cyndi
2013-08-01,-29.093,32.229,Gansbaai,F,Sub_adult,Cyndi
2013-08-02,-29.02333333333333,32.31666666666666,Gansbaai,F,Sub_adult,Cyndi
2013-08-04,-28.50675,32.661249999999995,Gansbaai,F,Sub_adult,Cyndi
2013-08-05,-28.539428571428573,32.61257142857143,Gansbaai,F,Sub_adult,Cyndi
2013-08-08,-28.0235,32.637,Gansbaai,F,Sub_adult,Cyndi
2013-08-09,-27.712,32.66,Gansbaai,F,Sub_adult,Cyndi
2013-08-10,-26.97175,32.9075,Gansbaai,F,Sub_adult,Cyndi
2013-08-11,-26.403,33.1275,Gansbaai,F,Sub_adult,Cyndi
2013-08-12,-25.5738,33.28,Gansbaai,F,Sub_adult,Cyndi
2013-08-13,-25.3255,33.3925,Gansbaai,F,Sub_adult,Cyndi
2013-08-14,-25.0775,33.215,Gansbaai,F,Sub_adult,Cyndi
2013-08-16,-25.582,35.054,Gansbaai,F,Sub_adult,Cyndi
2013-08-17,-25.213333333333335,35.44716666666667,Gansbaai,F,Sub_adult,Cyndi
2013-08-18,-25.5095,35.810249999999996,Gansbaai,F,Sub_adult,Cyndi
2013-08-19,-25.497,35.81925,Gansbaai,F,Sub_adult,Cyndi
2013-08-20,-25.580166666666667,35.49583333333333,Gansbaai,F,Sub_adult,Cyndi
2013-08-21,-25.813916666666668,34.650416666666665,Gansbaai,F,Sub_adult,Cyndi
2013-08-22,-25.993714285714283,34.424285714285716,Gansbaai,F,Sub_adult,Cyndi
2013-08-23,-26.30666666666667,33.47116666666667,Gansbaai,F,Sub_adult,Cyndi
2013-08-24,-26.564333333333334,33.126333333333335,Gansbaai,F,Sub_adult,Cyndi
2013-08-25,-26.837666666666667,33.11366666666667,Gansbaai,F,Sub_adult,Cyndi
2013-08-26,-27.294625,33.116625,Gansbaai,F,Sub_adult,Cyndi
2013-08-27,-27.4555,32.854,Gansbaai,F,Sub_adult,Cyndi
2013-08-28,-27.360500000000002,32.8425,Gansbaai,F,Sub_adult,Cyndi
2013-08-29,-28.0288,32.659800000000004,Gansbaai,F,Sub_adult,Cyndi
2013-08-30,-28.402800000000003,32.5762,Gansbaai,F,Sub_adult,Cyndi
2013-08-31,-28.332,32.621,Gansbaai,F,Sub_adult,Cyndi
2013-09-03,-29.06872727272727,32.55609090909091,Gansbaai,F,Sub_adult,Cyndi
2013-09-04,-29.38609090909091,32.73563636363636,Gansbaai,F,Sub_adult,Cyndi
2013-09-05,-29.779,32.0015,Gansbaai,F,Sub_adult,Cyndi
2013-09-06,-29.77425,31.70375,Gansbaai,F,Sub_adult,Cyndi
2013-09-07,-30.4815,31.516,Gansbaai,F,Sub_adult,Cyndi
2013-09-08,-30.70775,31.159125,Gansbaai,F,Sub_adult,Cyndi
2013-09-09,-30.985,30.560333333333332,Gansbaai,F,Sub_adult,Cyndi
2013-09-10,-31.577800000000003,29.339800000000004,Gansbaai,F,Sub_adult,Cyndi
2013-09-15,-33.88366666666667,27.256,Gansbaai,F,Sub_adult,Cyndi
2014-03-05,-35.6035,20.015,Gansbaai,F,Sub_adult,Cyndi
2014-03-06,-35.339125,20.5895,Gansbaai,F,Sub_adult,Cyndi
2014-03-07,-34.869,19.9585,Gansbaai,F,Sub_adult,Cyndi
2014-03-08,-34.675,19.776,Gansbaai,F,Sub_adult,Cyndi
2014-03-09,-34.823,19.915,Gansbaai,F,Sub_adult,Cyndi
2014-03-10,-34.866,19.604,Gansbaai,F,Sub_adult,Cyndi
2014-04-07,-34.6312,19.4144,Gansbaai,F,Sub_adult,Cyndi
2014-04-08,-34.629625,19.396,Gansbaai,F,Sub_adult,Cyndi
2014-04-09,-34.5965,19.3275,Gansbaai,F,Sub_adult,Cyndi
2014-04-10,-34.509,19.351,Gansbaai,F,Sub_adult,Cyndi
2015-04-06,-32.191,30.686,Gansbaai,F,Sub_adult,Cyndi
2015-04-07,-32.24,30.707333333333334,Gansbaai,F,Sub_adult,Cyndi
2015-04-08,-32.49699999999999,30.855333333333334,Gansbaai,F,Sub_adult,Cyndi
2015-04-09,-33.05,30.985500000000002,Gansbaai,F,Sub_adult,Cyndi
2015-04-15,-35.291,28.764,Gansbaai,F,Sub_adult,Cyndi
2015-04-17,-34.8765,27.7845,Gansbaai,F,Sub_adult,Cyndi
2015-04-24,-35.247499999999995,21.244333333333334,Gansbaai,F,Sub_adult,Cyndi
2012-03-23,-34.72918181818182,20.487727272727273,Mossel Bay,F,Juvenile,Dorien
2012-03-24,-35.41525,20.059749999999998,Mossel Bay,F,Juvenile,Dorien
2012-03-25,-36.219142857142856,19.735999999999997,Mossel Bay,F,Juvenile,Dorien
2012-03-26,-37.410923076923076,19.21676923076923,Mossel Bay,F,Juvenile,Dorien
2012-03-27,-38.1939,18.8293,Mossel Bay,F,Juvenile,Dorien
2012-03-28,-39.326499999999996,17.674100000000003,Mossel Bay,F,Juvenile,Dorien
2012-03-29,-39.92175,17.72175,Mossel Bay,F,Juvenile,Dorien
2012-03-30,-40.270857142857146,18.048571428571428,Mossel Bay,F,Juvenile,Dorien
2012-03-31,-40.411875,19.60575,Mossel Bay,F,Juvenile,Dorien
2012-04-01,-40.5814,20.339199999999998,Mossel Bay,F,Juvenile,Dorien
2012-04-02,-40.51746153846154,21.265538461538462,Mossel Bay,F,Juvenile,Dorien
2012-04-03,-40.1515,23.421000000000003,Mossel Bay,F,Juvenile,Dorien
2012-04-04,-40.166700000000006,24.2243,Mossel Bay,F,Juvenile,Dorien
2012-04-05,-39.526125,24.520875,Mossel Bay,F,Juvenile,Dorien
2012-04-06,-38.22516666666667,23.477999999999998,Mossel Bay,F,Juvenile,Dorien
2012-04-08,-38.509,20.0235,Mossel Bay,F,Juvenile,Dorien
2012-04-09,-38.60166666666667,19.732,Mossel Bay,F,Juvenile,Dorien
2012-04-10,-37.7715,15.8917,Mossel Bay,F,Juvenile,Dorien
2012-04-11,-37.2605,15.201,Mossel Bay,F,Juvenile,Dorien
2012-04-12,-36.620615384615384,14.397692307692306,Mossel Bay,F,Juvenile,Dorien
2012-04-13,-36.0966,14.0258,Mossel Bay,F,Juvenile,Dorien
2012-04-14,-34.49509090909091,13.967545454545455,Mossel Bay,F,Juvenile,Dorien
2012-04-15,-33.696600000000004,14.1536,Mossel Bay,F,Juvenile,Dorien
2012-04-16,-32.79485714285714,13.887,Mossel Bay,F,Juvenile,Dorien
2012-04-17,-32.176,14.037600000000001,Mossel Bay,F,Juvenile,Dorien
2012-04-18,-31.68188888888889,14.42888888888889,Mossel Bay,F,Juvenile,Dorien
2012-04-19,-30.910800000000002,15.079400000000001,Mossel Bay,F,Juvenile,Dorien
2012-04-20,-30.117,15.263666666666666,Mossel Bay,F,Juvenile,Dorien
2012-04-21,-29.4285,15.48725,Mossel Bay,F,Juvenile,Dorien
2012-04-22,-28.626,15.765,Mossel Bay,F,Juvenile,Dorien
2012-04-24,-30.306,16.565,Mossel Bay,F,Juvenile,Dorien
2012-04-25,-30.6525,16.55225,Mossel Bay,F,Juvenile,Dorien
2012-04-26,-31.40028571428571,16.813285714285715,Mossel Bay,F,Juvenile,Dorien
2012-04-27,-32.50183333333333,17.758666666666667,Mossel Bay,F,Juvenile,Dorien
2012-04-28,-33.21058333333333,17.402583333333332,Mossel Bay,F,Juvenile,Dorien
2012-04-29,-34.2001,17.659,Mossel Bay,F,Juvenile,Dorien
2012-04-30,-34.860625,18.76075,Mossel Bay,F,Juvenile,Dorien
2012-05-12,-34.689,19.425,Mossel Bay,F,Juvenile,Dorien
2012-05-17,-34.7055,19.426499999999997,Mossel Bay,F,Juvenile,Dorien
2012-05-18,-34.692499999999995,19.457,Mossel Bay,F,Juvenile,Dorien
2012-05-19,-34.6822,19.666,Mossel Bay,F,Juvenile,Dorien
2012-05-20,-34.7325,19.487000000000002,Mossel Bay,F,Juvenile,Dorien
2012-05-23,-34.863,19.658,Mossel Bay,F,Juvenile,Dorien
2012-05-26,-34.712,19.423499999999997,Mossel Bay,F,Juvenile,Dorien
2012-06-11,-34.496,19.336,Mossel Bay,F,Juvenile,Dorien
2012-06-12,-34.55,19.278,Mossel Bay,F,Juvenile,Dorien
2012-04-18,-34.092,18.718,False Bay,F,Sub_adult,Edna
2012-04-19,-34.1075,18.67,False Bay,F,Sub_adult,Edna
2012-04-20,-34.11416666666667,18.5365,False Bay,F,Sub_adult,Edna
2012-04-21,-34.11566666666666,18.748666666666665,False Bay,F,Sub_adult,Edna
2012-04-22,-34.07257142857143,18.739857142857144,False Bay,F,Sub_adult,Edna
2012-04-23,-34.34439999999999,18.7278,False Bay,F,Sub_adult,Edna
2012-04-24,-34.5006,18.506,False Bay,F,Sub_adult,Edna
2012-04-25,-34.123,18.715,False Bay,F,Sub_adult,Edna
2012-04-26,-34.115,18.627,False Bay,F,Sub_adult,Edna
2012-04-27,-34.1275,18.7775,False Bay,F,Sub_adult,Edna
2012-04-29,-34.377,18.881,False Bay,F,Sub_adult,Edna
2012-04-30,-34.36066666666667,19.072666666666667,False Bay,F,Sub_adult,Edna
2012-05-07,-34.6435,19.4875,False Bay,F,Sub_adult,Edna
2012-05-08,-34.793,20.104333333333333,False Bay,F,Sub_adult,Edna
2012-05-11,-34.61066666666667,20.44633333333333,False Bay,F,Sub_adult,Edna
2012-05-13,-34.452,20.742,False Bay,F,Sub_adult,Edna
2012-05-14,-34.5195,20.5555,False Bay,F,Sub_adult,Edna
2012-05-18,-34.181999999999995,24.65516666666667,False Bay,F,Sub_adult,Edna
2012-05-19,-34.0105,25.314100000000003,False Bay,F,Sub_adult,Edna
2012-05-20,-33.755,26.52133333333333,False Bay,F,Sub_adult,Edna
2012-05-21,-33.40255555555555,27.392333333333333,False Bay,F,Sub_adult,Edna
2012-05-24,-31.7545,29.3455,False Bay,F,Sub_adult,Edna
2012-05-25,-31.253333333333334,30.07133333333333,False Bay,F,Sub_adult,Edna
2012-05-26,-30.684111111111108,30.581222222222223,False Bay,F,Sub_adult,Edna
2012-06-07,-29.351,32.3615,False Bay,F,Sub_adult,Edna
2012-03-11,-34.33325,22.409750000000003,Mossel Bay,F,Sub_adult,Helen
2012-03-12,-34.396125,22.323125,Mossel Bay,F,Sub_adult,Helen
2012-03-13,-34.13766666666667,22.167333333333332,Mossel Bay,F,Sub_adult,Helen
2012-03-14,-34.03,22.18,Mossel Bay,F,Sub_adult,Helen
2012-03-17,-34.131166666666665,22.166833333333333,Mossel Bay,F,Sub_adult,Helen
2012-03-18,-34.18033333333333,22.233666666666664,Mossel Bay,F,Sub_adult,Helen
2012-03-23,-34.3618,21.5988,Mossel Bay,F,Sub_adult,Helen
2012-03-24,-34.41525,21.3845,Mossel Bay,F,Sub_adult,Helen
2012-03-25,-34.3735,21.4675,Mossel Bay,F,Sub_adult,Helen
2012-03-26,-34.407,21.487,Mossel Bay,F,Sub_adult,Helen
2012-03-29,-34.381,21.4955,Mossel Bay,F,Sub_adult,Helen
2012-03-30,-34.39983333333333,21.4765,Mossel Bay,F,Sub_adult,Helen
2012-03-31,-34.403,21.481,Mossel Bay,F,Sub_adult,Helen
2012-04-04,-34.387,21.556,Mossel Bay,F,Sub_adult,Helen
2012-04-05,-34.486,21.369,Mossel Bay,F,Sub_adult,Helen
2012-04-06,-34.37233333333334,21.143666666666665,Mossel Bay,F,Sub_adult,Helen
2012-04-07,-34.33433333333333,20.917333333333332,Mossel Bay,F,Sub_adult,Helen
